tenant_id,model,prompt_class,input_tokens,max_tokens_requested,actual_output_tokens,conversation_depth,has_tool_calls,has_system_message,num_tool_definitions,user_role_hint
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,summarization,5948,0,355,3,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,tool_calling,450,0,196,4,true,true,2,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,107,0,165,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,119,0,98,3,true,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,rag,4707,0,514,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,summarization,3082,1024,388,3,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,tool_calling,913,0,215,2,true,true,3,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_short,112,4096,197,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1622,0,435,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,1237,0,684,7,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,1206,512,873,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1437,0,559,1,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,summarization,5151,0,405,6,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,code_gen,818,0,954,4,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2309,0,826,5,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,tool_calling,431,0,240,2,true,true,3,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1556,1024,341,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,vision,1831,0,491,2,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,rag,2659,512,524,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,1063,0,501,4,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_long,3151,0,704,5,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,summarization,4470,512,420,6,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,4589,0,348,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_short,93,0,151,5,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,5429,4096,357,8,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,chat_short,98,1024,154,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_short,84,0,170,6,true,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,code_gen,1195,0,1202,4,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,chat_long,1613,0,659,4,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_short,155,0,233,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,summarization,4363,2048,365,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,rag,3234,0,387,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,2433,0,341,7,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,vision,1378,0,401,6,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,579,0,275,8,true,true,1,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,tool_calling,792,4096,237,3,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,summarization,6382,2048,385,8,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_short,129,0,211,2,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,1225,0,880,1,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,rag,3527,0,429,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,summarization,4854,0,468,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,summarization,4686,512,447,6,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,rag,2613,0,537,6,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,summarization,5816,0,307,2,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,65,512,220,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,3389,0,322,3,true,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,vision,1889,0,581,5,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,rag,3592,0,335,5,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1089,0,478,3,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,code_gen,908,0,741,5,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,rag,3444,0,388,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,tool_calling,492,0,268,5,true,true,5,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,vision,945,0,439,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,summarization,4891,0,358,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,2654,0,792,3,true,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,code_gen,1278,0,1081,3,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,rag,2376,4096,459,1,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,summarization,3388,1024,270,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,code_gen,1062,512,935,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_short,81,0,155,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,vision,1882,0,403,8,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_long,1382,0,878,1,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,rag,2177,0,357,6,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_short,95,0,215,8,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,chat_long,2287,0,639,8,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_long,1510,0,740,1,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_long,2913,1024,857,6,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,vision,1348,0,495,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,1931,1024,470,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_short,143,0,131,5,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_short,125,512,173,8,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,tool_calling,836,0,265,2,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,3975,0,420,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,tool_calling,809,0,261,6,true,true,5,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,summarization,5569,0,430,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,summarization,4600,2048,280,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,summarization,6104,0,401,8,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_short,61,0,164,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,vision,1333,0,498,3,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,chat_long,2979,0,671,7,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,tool_calling,463,512,283,5,true,true,6,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,summarization,6087,0,424,2,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,vision,1480,0,473,1,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,3307,0,472,7,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,rag,3095,1024,516,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_short,86,0,134,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,696,1024,290,4,true,true,6,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,code_gen,551,0,1012,6,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_long,2843,1024,718,8,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,tool_calling,814,512,250,3,true,false,6,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_short,140,0,143,8,true,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,2246,0,455,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,rag,1930,0,517,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,154,0,174,6,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,summarization,4434,2048,247,8,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_long,2321,512,714,6,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,code_gen,764,0,1367,5,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,vision,1858,0,514,3,true,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,rag,3859,0,513,3,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,585,0,969,4,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,4787,1024,341,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,143,0,162,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,1048,512,602,3,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,rag,3501,0,443,6,true,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,rag,3206,0,559,3,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,chat_long,1264,512,796,4,false,false,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,146,0,120,6,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,summarization,4831,2048,260,1,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_long,1991,4096,868,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,vision,1273,0,511,3,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,467,0,257,3,true,true,2,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,119,1024,150,6,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,tool_calling,414,2048,281,2,true,true,3,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1859,0,432,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_long,1557,4096,837,5,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,code_gen,574,0,1225,5,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,rag,3623,0,547,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,summarization,4800,0,304,4,true,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,code_gen,1163,0,1032,5,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,summarization,5088,0,281,3,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_short,92,512,146,7,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_long,2918,0,683,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,tool_calling,650,0,280,5,true,true,6,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,1276,0,1183,8,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_long,3158,0,898,1,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,vision,1918,0,404,4,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,code_gen,726,0,1218,6,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,935,1024,1328,8,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,2454,2048,1045,8,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_short,89,2048,166,6,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,chat_short,144,0,142,7,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,rag,3585,2048,508,1,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,code_gen,652,0,1058,2,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,62,0,178,8,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,chat_long,2844,1024,712,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,vision,724,512,448,2,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_short,123,0,217,4,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,vision,861,0,613,2,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,code_gen,1123,0,902,3,true,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,rag,2190,0,511,1,true,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,rag,4308,0,427,6,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,814,4096,552,8,true,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,642,1024,258,5,true,false,3,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,tool_calling,833,4096,277,2,true,true,3,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,code_gen,963,0,1049,2,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,code_gen,536,0,841,4,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,summarization,3232,0,398,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,rag,2319,0,496,8,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,rag,2328,512,366,2,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,1008,0,1365,1,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,rag,3646,0,308,4,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,vision,1822,2048,704,7,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,code_gen,480,0,1032,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_long,2380,0,794,7,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,1969,4096,510,3,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2496,0,873,3,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,vision,1445,0,526,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,3143,0,254,4,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,rag,4734,0,372,6,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,133,2048,135,2,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,tool_calling,740,2048,283,1,true,false,4,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,summarization,6024,0,389,5,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,tool_calling,831,0,282,8,true,true,4,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,tool_calling,734,0,290,5,true,true,4,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,code_gen,491,0,1137,3,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,summarization,3445,4096,368,1,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,rag,4312,4096,531,7,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_long,2668,0,505,2,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,1238,1024,972,7,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,chat_long,1223,4096,643,1,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,vision,1821,2048,670,5,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,rag,4119,1024,409,3,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,vision,1213,0,544,8,false,false,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_long,2438,0,552,4,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,chat_short,72,0,148,3,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,code_gen,1228,0,1339,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,code_gen,701,0,830,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,chat_long,2183,4096,887,3,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,tool_calling,789,0,324,2,true,true,5,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,vision,1795,0,479,7,false,false,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,rag,3922,4096,350,7,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,rag,2953,0,389,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,tool_calling,579,2048,271,2,true,false,6,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,tool_calling,692,1024,213,2,true,true,2,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-pro,chat_short,133,0,215,4,true,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-5-sonnet-20240620,summarization,5570,0,255,8,false,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-3.5-turbo,chat_short,64,0,162,8,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_long,1665,0,775,1,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,chat_long,1461,0,651,1,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,summarization,5741,0,371,4,true,true,0,continuation
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,vision,1534,0,496,3,false,false,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o,vision,928,0,538,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,claude-3-haiku-20240307,chat_long,1466,4096,890,3,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,chat_short,130,0,137,8,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,code_gen,809,512,1280,3,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,568,0,267,2,true,true,6,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o-mini,rag,4110,0,412,5,true,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,tool_calling,658,0,277,6,true,true,3,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-haiku-20240307,code_gen,514,1024,1020,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,104,0,112,6,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gpt-4o-mini,chat_short,101,0,161,4,true,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,summarization,6111,0,285,4,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,code_gen,1033,0,926,3,false,true,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gemini-1.5-flash,chat_long,1639,0,817,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-5-sonnet-20240620,chat_short,108,4096,242,8,false,false,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o-mini,vision,1112,0,517,3,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_short,133,0,157,7,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,vision,1314,0,562,7,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,chat_long,1231,0,605,3,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,rag,3191,0,466,6,false,false,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-pro,vision,1181,0,534,1,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,rag,4183,512,411,1,false,false,0,continuation
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-4o,chat_short,96,0,163,6,false,true,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,chat_short,137,0,154,8,false,false,0,tool_response
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-flash,chat_long,2721,0,827,5,false,true,0,first
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,gpt-3.5-turbo,chat_short,105,0,175,5,false,true,0,tool_response
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,tool_calling,473,512,226,2,true,true,1,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-4o,chat_short,87,0,124,1,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,chat_long,2040,512,830,5,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,claude-3-haiku-20240307,vision,1123,0,453,8,false,true,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,summarization,4669,2048,326,3,false,true,0,continuation
11a61530-48e5-4a89-9b92-1c78b300705e,gemini-1.5-flash,code_gen,598,0,1254,3,false,true,0,first
ea8ad1eb-a032-44d0-813b-995f3c42d80c,gemini-1.5-pro,vision,1805,1024,554,4,false,false,0,tool_response
c8f0bc70-ee81-4790-9425-7ab7ab7474e2,claude-3-5-sonnet-20240620,chat_long,1939,0,776,6,false,true,0,first
11a61530-48e5-4a89-9b92-1c78b300705e,gpt-3.5-turbo,rag,4561,0,339,8,false,false,0,continuation
